zeit_utc,open,high,low,close,volume
2026-08-14 08:00,7823.50,7828.75,7822.00,7826.25,8437
2026-08-14 09:00,7826.25,7827.75,7824.00,7827.75,5773
2026-08-14 10:00,7827.50,7829.50,7825.50,7828.75,7777
2026-08-14 11:00,7828.75,7830.75,7826.25,7829.25,9014
2026-08-14 12:00,7829.25,7831.75,7821.00,7830.50,17439
2026-08-14 13:00,7830.25,7831.00,7819.25,7826.25,115654
2026-08-14 14:00,7825.75,7830.75,7809.50,7809.50,140718
2026-08-14 15:00,7809.75,7813.75,7800.00,7804.25,122841
2026-08-14 16:00,7804.50,7810.25,7798.50,7799.25,76716
2026-08-14 17:00,7799.25,7803.75,7796.50,7800.50,66414
2026-08-14 18:00,7800.50,7807.50,7799.50,7804.25,59282
2026-08-14 19:00,7804.50,7806.50,7800.75,7805.25,131318
2026-08-14 20:00,7805.25,7806.25,7799.75,7805.00,34482
2026-08-16 22:00,7809.75,7811.25,7808.50,7810.25,3286
2026-08-16 23:00,7810.50,7813.25,7808.75,7812.25,2385
2026-08-17 00:00,7812.25,7814.00,7808.00,7810.75,5008
2026-08-17 01:00,7810.75,7813.50,7807.00,7807.75,4603
2026-08-17 02:00,7807.50,7810.00,7806.25,7808.50,3251
2026-08-17 03:00,7808.75,7812.25,7808.00,7812.25,2257
2026-08-17 04:00,7812.75,7813.50,7811.50,7812.25,2360
2026-08-17 05:00,7812.25,7817.50,7812.00,7817.25,3569
2026-08-17 06:00,7817.50,7820.25,7816.50,7819.75,6085
2026-08-17 07:00,7820.00,7821.25,7813.25,7819.00,8599
2026-08-17 08:00,7819.00,7819.25,7813.75,7816.00,5619
2026-08-17 09:00,7816.25,7818.00,7814.00,7815.00,7188
2026-08-17 10:00,7815.00,7824.50,7812.75,7816.50,11436
2026-08-17 11:00,7816.25,7818.50,7813.25,7813.25,9949
2026-08-17 12:00,7813.50,7815.00,7801.25,7803.75,29533
2026-08-17 13:00,7803.50,7809.50,7793.25,7794.25,123091
2026-08-17 14:00,7794.50,7799.00,7790.00,7794.00,130148
2026-08-17 15:00,7794.00,7800.00,7788.25,7794.25,99188
2026-08-17 16:00,7794.25,7797.50,7787.00,7788.00,62641
2026-08-17 17:00,7787.75,7789.00,7772.00,7775.00,125351
2026-08-17 18:00,7775.25,7779.25,7773.25,7776.00,78694
2026-08-17 19:00,7776.00,7776.75,7766.25,7768.50,166926
2026-08-17 20:00,7768.50,7769.50,7763.50,7765.50,40789
2026-08-17 22:00,7766.00,7768.50,7762.50,7765.25,0
2026-08-17 23:00,7765.25,7768.50,7763.50,7768.25,4313
2026-08-18 00:00,7768.00,7770.50,7766.25,7766.75,5530
2026-08-18 01:00,7767.00,7768.00,7755.25,7761.50,10083
2026-08-18 02:00,7761.50,7762.00,7742.75,7749.00,16845
2026-08-18 03:00,7749.25,7749.75,7741.00,7744.25,8840
2026-08-18 04:00,7743.00,7744.75,7739.50,7743.50,6369
2026-08-18 05:00,7743.50,7743.50,7734.25,7735.00,8317
2026-08-18 06:00,7735.25,7742.25,7726.00,7742.00,16618
2026-08-18 07:00,7741.75,7742.25,7726.00,7726.25,14218
2026-08-18 08:00,7726.50,7731.75,7716.50,7729.75,24244
2026-08-18 09:00,7729.75,7731.25,7722.50,7729.50,17711
2026-08-18 10:00,7729.50,7734.25,7728.25,7731.75,13623
